,contestId,handle,rank,oldRating,newRating,startTimeSeconds,acceptance_rate,avg_rating,dp,divide and conquer,two pointers,binary search,dfs and similar,dsu,games,sortings,graphs,data structures,brute force,schedules,probabilities,strings,chinese remainder theorem,geometry,bitmasks,implementation,matrices,trees,combinatorics,number theory,constructive algorithms,ternary search,interactive,greedy,shortest paths,math,hashing,flows,string suffix structures,graph matchings,fft,2-sat,*special,meet-in-the-middle,expression parsing,changeRating,date
3286,1904.0,Utsav82,1056.0,1583.0,1616.0,1702137900.0,0.4293831168831168,1104.2226487523992,49.0,3.0,34.0,59.0,16.0,7.0,11.0,88.0,17.0,54.0,89.0,0.0,2.0,59.0,0.0,16.0,27.0,162.0,1.0,13.0,21.0,51.0,137.0,1.0,3.0,243.0,3.0,231.0,3.0,1.0,2.0,0.0,0.0,1.0,11.0,0.0,2.0,33.0,2023-12-09 16:05:00
2,1904.0,gaiercop,2151.0,628.0,962.0,1702137900.0,0.1904761904761904,1300.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,2023-12-09 16:05:00
5657,1904.0,failure_,3023.0,1545.0,1495.0,1702137900.0,0.4584352078239608,1217.8666666666666,55.0,4.0,35.0,46.0,20.0,5.0,5.0,61.0,17.0,53.0,79.0,2.0,2.0,43.0,0.0,9.0,25.0,132.0,3.0,15.0,17.0,33.0,101.0,1.0,6.0,181.0,1.0,136.0,4.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,-50.0,2023-12-09 16:05:00
6014,1904.0,Werner,6192.0,1455.0,1312.0,1702137900.0,0.4036649214659686,1007.1074380165288,45.0,2.0,39.0,49.0,20.0,5.0,8.0,93.0,17.0,55.0,101.0,0.0,1.0,77.0,0.0,10.0,18.0,261.0,0.0,9.0,16.0,39.0,115.0,0.0,2.0,208.0,7.0,229.0,7.0,2.0,0.0,2.0,1.0,0.0,8.0,0.0,2.0,-143.0,2023-12-09 16:05:00
6300,1904.0,AryRDW,393.0,1939.0,1947.0,1702137900.0,0.3924877517691889,1266.7609618104668,100.0,4.0,56.0,87.0,43.0,20.0,24.0,107.0,42.0,107.0,132.0,1.0,3.0,54.0,1.0,19.0,42.0,207.0,2.0,27.0,31.0,61.0,207.0,3.0,18.0,363.0,11.0,292.0,8.0,4.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,2023-12-09 16:05:00
6775,1904.0,_AdiYadav_,536.0,1796.0,1822.0,1702137900.0,0.5159395973154363,1463.5772357723577,154.0,10.0,65.0,97.0,49.0,23.0,19.0,98.0,50.0,113.0,134.0,2.0,3.0,61.0,2.0,12.0,48.0,133.0,0.0,47.0,31.0,62.0,162.0,4.0,9.0,290.0,13.0,257.0,12.0,8.0,4.0,5.0,1.0,2.0,0.0,0.0,0.0,26.0,2023-12-09 16:05:00
1748,1904.0,outwitter,2669.0,1358.0,1366.0,1702137900.0,0.3594771241830065,1048.1818181818182,6.0,1.0,10.0,13.0,2.0,1.0,4.0,22.0,2.0,7.0,20.0,0.0,0.0,10.0,0.0,2.0,6.0,28.0,0.0,3.0,1.0,6.0,40.0,0.0,0.0,53.0,2.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2023-12-09 16:05:00
7256,1904.0,sahilshile25,4501.0,1325.0,1279.0,1702137900.0,0.3119170984455958,1054.0,30.0,1.0,15.0,34.0,13.0,1.0,8.0,49.0,12.0,21.0,61.0,0.0,1.0,31.0,0.0,4.0,11.0,111.0,1.0,11.0,8.0,16.0,63.0,1.0,2.0,121.0,1.0,124.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,-46.0,2023-12-09 16:05:00
3360,1904.0,Amirmohammad.B,3442.0,982.0,1071.0,1702137900.0,0.2751046025104602,969.3486590038316,24.0,2.0,8.0,26.0,1.0,0.0,3.0,33.0,0.0,5.0,40.0,0.0,1.0,34.0,0.0,1.0,13.0,141.0,0.0,0.0,3.0,13.0,28.0,0.0,0.0,68.0,1.0,75.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,89.0,2023-12-09 16:05:00
656,1904.0,AST_TheCoder,79.0,2067.0,2128.0,1702137900.0,0.4800433839479393,1300.6010171058715,311.0,18.0,122.0,175.0,124.0,43.0,53.0,301.0,127.0,217.0,452.0,3.0,15.0,205.0,0.0,53.0,89.0,844.0,4.0,83.0,82.0,197.0,467.0,12.0,37.0,842.0,32.0,798.0,19.0,5.0,4.0,8.0,0.0,4.0,13.0,5.0,1.0,61.0,2023-12-09 16:05:00
1623,1904.0,Ziad_Ebrahim,6079.0,906.0,991.0,1702137900.0,0.4814814814814814,853.8461538461538,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,2023-12-09 16:05:00
7645,1904.0,ilefbenrahma,1362.0,1294.0,1388.0,1702137900.0,0.2394957983193277,1270.428571428571,96.0,7.0,46.0,76.0,77.0,53.0,10.0,96.0,70.0,73.0,123.0,6.0,8.0,74.0,5.0,19.0,38.0,262.0,1.0,31.0,33.0,71.0,131.0,3.0,15.0,237.0,24.0,235.0,15.0,5.0,1.0,7.0,1.0,8.0,9.0,9.0,6.0,94.0,2023-12-09 16:05:00
6690,1904.0,jgjgjjg,2235.0,1505.0,1494.0,1702137900.0,0.3621212121212121,1048.768472906404,19.0,0.0,11.0,19.0,10.0,1.0,6.0,28.0,9.0,18.0,34.0,0.0,0.0,35.0,0.0,8.0,10.0,75.0,0.0,7.0,12.0,14.0,40.0,3.0,2.0,78.0,4.0,92.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,-11.0,2023-12-09 16:05:00
2168,1904.0,Eclipsed1.1,1194.0,1496.0,1543.0,1702137900.0,0.490566037735849,1228.8461538461538,16.0,0.0,6.0,8.0,3.0,0.0,2.0,10.0,4.0,5.0,11.0,0.0,1.0,4.0,0.0,1.0,4.0,13.0,1.0,6.0,4.0,7.0,8.0,0.0,0.0,23.0,1.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,2023-12-09 16:05:00
5528,1904.0,limabeans,1137.0,1820.0,1787.0,1702137900.0,0.4937330177929704,1634.8728965270318,1260.0,118.0,389.0,767.0,526.0,190.0,115.0,738.0,556.0,1015.0,999.0,3.0,76.0,460.0,9.0,114.0,318.0,1661.0,59.0,382.0,350.0,543.0,1085.0,34.0,109.0,1969.0,136.0,1837.0,87.0,31.0,31.0,31.0,20.0,15.0,36.0,17.0,5.0,-33.0,2023-12-09 16:05:00
6301,1905.0,AryRDW,2447.0,1947.0,1844.0,1702737300.0,0.3983870967741935,1278.6795048143051,102.0,8.0,61.0,92.0,46.0,22.0,24.0,115.0,43.0,114.0,138.0,1.0,3.0,55.0,1.0,19.0,43.0,214.0,2.0,29.0,33.0,61.0,211.0,3.0,18.0,371.0,13.0,299.0,8.0,4.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,-103.0,2023-12-16 14:35:00
2621,1905.0,sifmuna,537.0,1556.0,1657.0,1702737300.0,0.444778362133734,1218.75,95.0,4.0,48.0,72.0,45.0,15.0,10.0,95.0,38.0,75.0,121.0,0.0,2.0,58.0,0.0,10.0,25.0,220.0,1.0,21.0,22.0,51.0,119.0,5.0,0.0,253.0,11.0,218.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,101.0,2023-12-16 14:35:00
5529,1905.0,limabeans,4163.0,1787.0,1678.0,1702737300.0,0.4940022765081867,1634.9061662198392,1263.0,119.0,391.0,769.0,527.0,190.0,115.0,741.0,557.0,1018.0,1004.0,3.0,77.0,460.0,9.0,114.0,320.0,1665.0,59.0,383.0,351.0,543.0,1089.0,34.0,109.0,1972.0,136.0,1838.0,87.0,31.0,31.0,31.0,20.0,15.0,36.0,17.0,5.0,-109.0,2023-12-16 14:35:00
2169,1905.0,Eclipsed1.1,3823.0,1543.0,1497.0,1702737300.0,0.5089285714285714,1240.3508771929824,17.0,1.0,8.0,10.0,3.0,0.0,2.0,13.0,4.0,7.0,14.0,0.0,1.0,4.0,0.0,1.0,4.0,15.0,1.0,6.0,4.0,7.0,10.0,0.0,0.0,26.0,1.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.0,2023-12-16 14:35:00
4235,1905.0,shadaBhai2.0,10486.0,1014.0,965.0,1702737300.0,0.4824016563146998,1084.549356223176,26.0,0.0,11.0,19.0,8.0,2.0,5.0,28.0,6.0,14.0,43.0,0.0,2.0,26.0,0.0,5.0,5.0,104.0,1.0,3.0,10.0,18.0,36.0,1.0,0.0,82.0,2.0,79.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-49.0,2023-12-16 14:35:00
1599,1905.0,Z_actuary,1366.0,2045.0,1958.0,1702737300.0,0.4794520547945205,1300.0,6.0,1.0,1.0,3.0,3.0,1.0,2.0,7.0,4.0,4.0,5.0,0.0,0.0,1.0,0.0,2.0,6.0,9.0,0.0,2.0,2.0,3.0,12.0,0.0,2.0,18.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-87.0,2023-12-16 14:35:00
6443,1905.0,Jin-Keeper,989.0,1614.0,1655.0,1702737300.0,0.3363499245852187,1316.8181818181818,41.0,3.0,17.0,44.0,13.0,8.0,6.0,54.0,13.0,44.0,42.0,1.0,0.0,19.0,0.0,2.0,17.0,49.0,0.0,17.0,13.0,20.0,55.0,0.0,3.0,105.0,9.0,86.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,41.0,2023-12-16 14:35:00
2138,1905.0,err_NO,5375.0,985.0,1118.0,1702737300.0,0.5384615384615384,1123.809523809524,3.0,0.0,0.0,3.0,3.0,2.0,0.0,4.0,3.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,13.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,2023-12-16 14:35:00
8028,1905.0,powervic08,657.0,1783.0,1806.0,1702737300.0,0.4584527220630373,1231.986531986532,39.0,3.0,36.0,50.0,24.0,6.0,5.0,51.0,15.0,27.0,52.0,0.0,4.0,41.0,0.0,4.0,9.0,81.0,0.0,15.0,16.0,20.0,51.0,3.0,5.0,128.0,7.0,120.0,4.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,23.0,2023-12-16 14:35:00
1749,1905.0,outwitter,2870.0,1366.0,1389.0,1702737300.0,0.3507692307692308,1056.140350877193,7.0,1.0,12.0,16.0,2.0,1.0,4.0,24.0,2.0,8.0,23.0,0.0,0.0,10.0,0.0,2.0,7.0,29.0,0.0,3.0,1.0,6.0,40.0,0.0,0.0,55.0,2.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2023-12-16 14:35:00
7042,1905.0,-0.50,11060.0,633.0,793.0,1702737300.0,0.5294117647058824,933.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,2023-12-16 14:35:00
1533,1905.0,DerrickLo,1588.0,1667.0,1660.0,1702737300.0,0.4201030927835051,1656.441717791411,66.0,12.0,25.0,32.0,31.0,16.0,9.0,49.0,41.0,63.0,60.0,0.0,7.0,32.0,2.0,13.0,14.0,63.0,4.0,30.0,24.0,34.0,63.0,0.0,5.0,100.0,14.0,110.0,9.0,2.0,4.0,2.0,5.0,1.0,1.0,1.0,0.0,-7.0,2023-12-16 14:35:00
3797,1905.0,MoSooN,1128.0,1655.0,1675.0,1702737300.0,0.4731012658227848,1101.3377926421404,26.0,2.0,25.0,28.0,10.0,4.0,7.0,44.0,11.0,29.0,53.0,0.0,0.0,24.0,0.0,8.0,14.0,89.0,0.0,5.0,10.0,21.0,62.0,1.0,0.0,127.0,4.0,155.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,2023-12-16 14:35:00
6868,1905.0,mr_warlock,9144.0,1168.0,1109.0,1702737300.0,0.5682451253481894,1059.375,20.0,0.0,16.0,18.0,3.0,0.0,1.0,31.0,2.0,16.0,39.0,0.0,0.0,22.0,0.0,1.0,5.0,80.0,0.0,0.0,3.0,12.0,32.0,0.0,0.0,77.0,2.0,66.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,-59.0,2023-12-16 14:35:00
3728,1905.0,Inferno_The_God,3586.0,1496.0,1467.0,1702737300.0,0.5336225596529284,1092.1810699588475,21.0,0.0,17.0,26.0,6.0,0.0,1.0,35.0,4.0,26.0,42.0,0.0,1.0,32.0,0.0,7.0,8.0,68.0,0.0,1.0,9.0,23.0,61.0,1.0,0.0,118.0,0.0,103.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.0,2023-12-16 14:35:00
1624,1905.0,Ziad_Ebrahim,8914.0,991.0,1041.0,1702737300.0,0.4651162790697674,844.4444444444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,2023-12-16 14:35:00
7646,1905.0,ilefbenrahma,3419.0,1388.0,1390.0,1702737300.0,0.2402450822315382,1270.3125,97.0,7.0,48.0,78.0,77.0,53.0,10.0,98.0,70.0,74.0,126.0,6.0,8.0,74.0,5.0,19.0,38.0,263.0,1.0,31.0,33.0,71.0,132.0,3.0,15.0,239.0,24.0,235.0,15.0,5.0,1.0,7.0,1.0,8.0,9.0,9.0,6.0,2.0,2023-12-16 14:35:00
4906,1905.0,shreyk,5720.0,1134.0,1150.0,1702737300.0,0.4142011834319526,1017.8571428571428,14.0,0.0,20.0,21.0,3.0,0.0,11.0,50.0,2.0,10.0,49.0,0.0,1.0,37.0,0.0,5.0,15.0,87.0,0.0,5.0,9.0,28.0,86.0,0.0,0.0,122.0,1.0,136.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,2023-12-16 14:35:00
4584,1905.0,hamo21,3864.0,1171.0,1333.0,1702737300.0,0.4038461538461538,1238.095238095238,2.0,0.0,1.0,4.0,0.0,0.0,1.0,3.0,1.0,2.0,7.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0,0.0,1.0,1.0,5.0,7.0,0.0,0.0,12.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,2023-12-16 14:35:00
2848,1905.0,shenfe1,70.0,2009.0,2094.0,1702737300.0,0.3728395061728395,1390.4656319290466,141.0,15.0,66.0,108.0,96.0,36.0,22.0,144.0,93.0,152.0,188.0,1.0,10.0,82.0,1.0,16.0,55.0,284.0,3.0,57.0,39.0,86.0,211.0,4.0,13.0,382.0,39.0,303.0,18.0,4.0,3.0,2.0,0.0,3.0,23.0,1.0,1.0,85.0,2023-12-16 14:35:00
3608,1905.0,Toufik,3221.0,1416.0,1416.0,1702737300.0,0.5958333333333333,1111.2028301886792,81.0,5.0,59.0,86.0,34.0,14.0,17.0,145.0,33.0,97.0,163.0,1.0,3.0,104.0,0.0,16.0,39.0,303.0,1.0,19.0,25.0,75.0,166.0,5.0,5.0,366.0,10.0,306.0,12.0,2.0,0.0,2.0,0.0,0.0,11.0,0.0,1.0,0.0,2023-12-16 14:35:00
3001,1905.0,_Gawd_,662.0,1894.0,1888.0,1702737300.0,0.4823336072308956,1643.076923076923,394.0,46.0,170.0,320.0,155.0,45.0,33.0,251.0,123.0,378.0,367.0,1.0,41.0,135.0,11.0,37.0,149.0,402.0,21.0,131.0,151.0,273.0,364.0,16.0,65.0,613.0,34.0,712.0,49.0,7.0,16.0,10.0,4.0,5.0,4.0,11.0,3.0,-6.0,2023-12-16 14:35:00
1319,1905.0,RGB_ICPC4,13486.0,1940.0,1707.0,1702737300.0,0.2582560296846011,1706.5836298932384,151.0,11.0,48.0,66.0,50.0,20.0,17.0,79.0,45.0,111.0,111.0,1.0,5.0,34.0,0.0,49.0,53.0,154.0,8.0,48.0,56.0,98.0,137.0,4.0,12.0,228.0,25.0,209.0,22.0,6.0,3.0,3.0,0.0,8.0,1.0,0.0,0.0,-233.0,2023-12-16 14:35:00
1924,1905.0,Christopher_Rdz,5399.0,1385.0,1343.0,1702737300.0,0.4739454094292804,1034.0845070422536,34.0,1.0,19.0,23.0,18.0,6.0,11.0,51.0,16.0,38.0,81.0,0.0,1.0,53.0,0.0,6.0,13.0,122.0,0.0,11.0,9.0,25.0,75.0,0.0,0.0,187.0,4.0,119.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-42.0,2023-12-16 14:35:00
125,1905.0,jai_hanuman_orz,8071.0,1179.0,1136.0,1702737300.0,0.5929203539823009,1052.238805970149,4.0,0.0,5.0,4.0,2.0,0.0,2.0,9.0,2.0,3.0,11.0,0.0,0.0,7.0,0.0,3.0,4.0,18.0,0.0,0.0,0.0,8.0,19.0,1.0,0.0,25.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.0,2023-12-16 14:35:00
5658,1905.0,failure_,872.0,1495.0,1579.0,1702737300.0,0.4611708482676224,1222.020725388601,56.0,5.0,36.0,48.0,20.0,5.0,5.0,63.0,17.0,54.0,87.0,2.0,2.0,43.0,0.0,9.0,25.0,134.0,3.0,15.0,17.0,34.0,109.0,1.0,6.0,190.0,1.0,137.0,4.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,84.0,2023-12-16 14:35:00
5205,1905.0,Binary_Sirius,1192.0,1563.0,1604.0,1702737300.0,0.5821917808219178,1070.1960784313726,21.0,1.0,23.0,27.0,1.0,0.0,9.0,47.0,3.0,18.0,52.0,0.0,1.0,28.0,1.0,7.0,7.0,84.0,1.0,1.0,8.0,25.0,82.0,1.0,0.0,127.0,0.0,107.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,2023-12-16 14:35:00
5804,1905.0,huhansan,2046.0,1361.0,1416.0,1702737300.0,0.2606060606060606,1409.3023255813953,10.0,3.0,5.0,12.0,3.0,0.0,3.0,12.0,7.0,8.0,18.0,1.0,1.0,10.0,1.0,0.0,5.0,33.0,0.0,4.0,0.0,9.0,22.0,0.0,1.0,25.0,0.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,2023-12-16 14:35:00
3361,1905.0,Amirmohammad.B,4592.0,1071.0,1132.0,1702737300.0,0.2735562310030395,977.2388059701492,27.0,2.0,10.0,28.0,1.0,0.0,3.0,35.0,0.0,6.0,42.0,0.0,1.0,34.0,0.0,1.0,13.0,143.0,0.0,0.0,3.0,15.0,28.0,0.0,0.0,70.0,1.0,77.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,61.0,2023-12-16 14:35:00
6015,1905.0,Werner,585.0,1312.0,1482.0,1702737300.0,0.4013395157135497,1009.49263502455,45.0,3.0,39.0,49.0,20.0,5.0,8.0,94.0,17.0,56.0,103.0,0.0,1.0,78.0,0.0,10.0,18.0,263.0,0.0,9.0,16.0,40.0,117.0,0.0,2.0,211.0,8.0,231.0,7.0,2.0,0.0,2.0,1.0,0.0,8.0,0.0,2.0,170.0,2023-12-16 14:35:00
7257,1905.0,sahilshile25,3749.0,1279.0,1301.0,1702737300.0,0.3138461538461538,1059.344262295082,31.0,1.0,18.0,38.0,13.0,1.0,8.0,50.0,12.0,21.0,62.0,0.0,1.0,33.0,0.0,4.0,11.0,113.0,1.0,11.0,8.0,16.0,63.0,1.0,2.0,121.0,1.0,124.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,22.0,2023-12-16 14:35:00
5683,1905.0,LFTAYRI,12564.0,896.0,935.0,1702737300.0,0.4137931034482758,972.2689075630252,3.0,0.0,5.0,5.0,0.0,0.0,2.0,17.0,0.0,7.0,23.0,0.0,1.0,21.0,0.0,5.0,0.0,70.0,0.0,0.0,1.0,9.0,14.0,0.0,0.0,34.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,39.0,2023-12-16 14:35:00
3287,1905.0,Utsav82,2095.0,1616.0,1600.0,1702737300.0,0.4309927360774818,1106.6539923954372,50.0,4.0,36.0,61.0,16.0,7.0,11.0,91.0,17.0,56.0,92.0,0.0,2.0,59.0,0.0,16.0,27.0,164.0,1.0,13.0,21.0,51.0,139.0,1.0,3.0,246.0,3.0,231.0,3.0,1.0,2.0,0.0,0.0,1.0,11.0,0.0,2.0,-16.0,2023-12-16 14:35:00
6444,1913.0,Jin-Keeper,1321.0,1655.0,1669.0,1702910100.0,0.337295690936107,1316.9642857142858,41.0,3.0,18.0,44.0,13.0,8.0,6.0,54.0,13.0,45.0,42.0,1.0,0.0,20.0,0.0,2.0,17.0,50.0,0.0,18.0,13.0,20.0,56.0,0.0,3.0,107.0,9.0,88.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,14.0,2023-12-18 14:35:00
3609,1913.0,Toufik,3192.0,1416.0,1423.0,1702910100.0,0.5950241879751209,1111.1633372502938,81.0,5.0,59.0,86.0,34.0,14.0,17.0,145.0,33.0,97.0,163.0,1.0,3.0,105.0,0.0,16.0,39.0,303.0,1.0,20.0,25.0,75.0,167.0,5.0,5.0,368.0,10.0,307.0,12.0,2.0,0.0,2.0,0.0,0.0,11.0,0.0,1.0,7.0,2023-12-18 14:35:00
8029,1913.0,powervic08,2464.0,1806.0,1738.0,1702910100.0,0.4581560283687943,1230.6666666666667,39.0,3.0,36.0,50.0,24.0,6.0,5.0,51.0,15.0,27.0,52.0,0.0,4.0,42.0,0.0,4.0,9.0,81.0,0.0,16.0,16.0,20.0,52.0,3.0,5.0,130.0,7.0,121.0,4.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,-68.0,2023-12-18 14:35:00
6776,1913.0,_AdiYadav_,2705.0,1822.0,1744.0,1702910100.0,0.5144,1471.5396578538102,157.0,12.0,68.0,104.0,52.0,23.0,20.0,104.0,54.0,121.0,141.0,2.0,3.0,64.0,2.0,12.0,49.0,141.0,0.0,50.0,31.0,63.0,178.0,6.0,12.0,304.0,13.0,263.0,12.0,8.0,4.0,5.0,1.0,2.0,0.0,0.0,0.0,-78.0,2023-12-18 14:35:00
7941,1913.0,jat.arc2004,1639.0,1604.0,1615.0,1702910100.0,0.3476394849785407,1203.298611111111,68.0,0.0,41.0,75.0,29.0,11.0,11.0,91.0,24.0,61.0,113.0,0.0,2.0,67.0,1.0,17.0,34.0,189.0,0.0,14.0,30.0,71.0,128.0,2.0,8.0,236.0,5.0,248.0,10.0,1.0,2.0,0.0,0.0,0.0,7.0,1.0,1.0,11.0,2023-12-18 14:35:00
5530,1913.0,limabeans,453.0,1678.0,1757.0,1702910100.0,0.4940960377853581,1634.5233845055338,1264.0,119.0,392.0,769.0,527.0,190.0,115.0,741.0,557.0,1019.0,1004.0,3.0,77.0,461.0,9.0,114.0,320.0,1666.0,59.0,384.0,351.0,544.0,1090.0,34.0,109.0,1976.0,136.0,1841.0,87.0,31.0,31.0,31.0,20.0,15.0,36.0,17.0,5.0,79.0,2023-12-18 14:35:00
2849,1913.0,shenfe1,2705.0,2094.0,1959.0,1702910100.0,0.3735915492957746,1390.176600441501,141.0,15.0,67.0,108.0,96.0,36.0,22.0,144.0,93.0,153.0,188.0,1.0,10.0,83.0,1.0,16.0,55.0,285.0,3.0,58.0,39.0,86.0,212.0,4.0,13.0,384.0,39.0,305.0,18.0,4.0,3.0,2.0,0.0,3.0,23.0,1.0,1.0,-135.0,2023-12-18 14:35:00
1534,1913.0,DerrickLo,2311.0,1660.0,1632.0,1702910100.0,0.421455938697318,1652.4242424242425,66.0,12.0,26.0,32.0,31.0,16.0,9.0,49.0,41.0,64.0,60.0,0.0,7.0,33.0,2.0,13.0,14.0,64.0,4.0,31.0,24.0,34.0,64.0,0.0,5.0,102.0,14.0,112.0,9.0,2.0,4.0,2.0,5.0,1.0,1.0,1.0,0.0,-28.0,2023-12-18 14:35:00
3798,1913.0,MoSooN,425.0,1675.0,1760.0,1702910100.0,0.4748427672955975,1101.3245033112582,26.0,2.0,25.0,28.0,10.0,4.0,7.0,44.0,11.0,29.0,53.0,0.0,0.0,25.0,0.0,8.0,14.0,89.0,0.0,6.0,10.0,21.0,63.0,1.0,0.0,129.0,4.0,156.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,85.0,2023-12-18 14:35:00
924,1913.0,alexztv,1565.0,1500.0,1542.0,1702910100.0,0.4751461988304093,966.5116279069769,15.0,3.0,12.0,18.0,5.0,1.0,6.0,32.0,3.0,17.0,34.0,0.0,0.0,33.0,0.0,3.0,8.0,101.0,0.0,4.0,11.0,14.0,43.0,0.0,1.0,63.0,2.0,79.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,2023-12-18 14:35:00
6691,1913.0,jgjgjjg,1831.0,1494.0,1526.0,1702910100.0,0.363235294117647,1053.3653846153843,20.0,0.0,15.0,23.0,10.0,1.0,6.0,32.0,9.0,21.0,38.0,0.0,0.0,35.0,0.0,8.0,10.0,76.0,0.0,7.0,12.0,14.0,40.0,3.0,2.0,79.0,4.0,92.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,32.0,2023-12-18 14:35:00
3729,1913.0,Inferno_The_God,316.0,1467.0,1635.0,1702910100.0,0.5341880341880342,1093.5222672064776,21.0,0.0,17.0,26.0,6.0,0.0,1.0,35.0,4.0,26.0,42.0,0.0,1.0,34.0,0.0,7.0,8.0,68.0,0.0,2.0,9.0,23.0,62.0,1.0,0.0,121.0,0.0,104.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,2023-12-18 14:35:00
694,1913.0,awerty_noob,4023.0,1223.0,1261.0,1702910100.0,0.484375,1275.5813953488373,16.0,1.0,8.0,9.0,3.0,1.0,1.0,12.0,4.0,9.0,15.0,0.0,0.0,8.0,0.0,1.0,7.0,16.0,0.0,5.0,1.0,10.0,19.0,0.0,0.0,38.0,0.0,32.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2023-12-18 14:35:00
7647,1913.0,ilefbenrahma,4413.0,1390.0,1374.0,1702910100.0,0.2409134770022515,1270.6214689265537,97.0,7.0,49.0,78.0,77.0,53.0,10.0,98.0,70.0,75.0,126.0,6.0,8.0,75.0,5.0,19.0,38.0,264.0,1.0,32.0,33.0,71.0,133.0,3.0,15.0,241.0,24.0,237.0,15.0,5.0,1.0,7.0,1.0,8.0,9.0,9.0,6.0,-16.0,2023-12-18 14:35:00
